AFFGEOID,Cartogram Data (eg. Population),Color,Inset,Label,ALAND,AWATER,COUNTYNS,GEOID,ShapeName
0500000US48497,"68,632",,,,2342372267,47035843,1384034,48497,Wise
0500000US48499,"44,843",,,,1671172155,130731203,1384035,48499,Wood
0500000US48501,"7,694",,,,2071252479,34329,1384036,48501,Yoakum
0500000US48503,"17,867",,,,2368539757,42371869,1384037,48503,Young
0500000US48505,"13,889",,,,2585876042,154371160,1384038,48505,Zapata
0500000US48507,"9,670",,,,3360268878,11208707,1384039,48507,Zavala
0500000US49001,"7,072",,,,6689681850,5298466,1448015,49001,Beaver
0500000US49003,"57,666",,,,14881028167,2547651538,1455966,49003,Box Elder
0500000US49005,"133,154",,,,3016627500,21097698,1448017,49005,Cache
0500000US49007,"20,412",,,,3831067718,15844443,1448018,49007,Carbon
0500000US49009,935,,,,1805185844,61230034,1448019,49009,Daggett
0500000US49011,"362,679",,,,774579293,870613585,1448020,49011,Davis
0500000US49013,"19,596",,,,8379502801,38797805,1448021,49013,Duchesne
0500000US49015,"9,825",,,,11557242835,24843849,1448022,49015,Emery
0500000US49017,"5,083",,,,13403572593,85610782,1448023,49017,Garfield
0500000US49019,"9,669",,,,9512361691,31552278,1448024,49019,Grand
0500000US49021,"57,289",,,,8537474384,11390956,1448025,49021,Iron
0500000US49023,"11,786",,,,8784407525,36542088,1455158,49023,Juab
0500000US49025,"7,667",,,,10333921894,306159895,1448026,49025,Kane
0500000US49027,"12,975",,,,17574363572,133311815,1448027,49027,Millard
0500000US49029,"12,295",,,,1577739411,4437369,1448028,49029,Morgan
0500000US49031,"1,438",,,,1964345826,20285697,1448029,49031,Piute
0500000US49033,"2,510",,,,2664701007,149106483,1448030,49033,Rich
0500000US49035,"1,185,238",,,,1921953039,164895908,1448031,49035,Salt Lake
0500000US49037,"14,518",,,,20253174599,293818273,1448032,49037,San Juan
0500000US49039,"28,437",,,,4117901457,32049371,1448033,49039,Sanpete
0500000US49041,"21,522",,,,4948000055,20260728,1448034,49041,Sevier
0500000US49043,"42,357",,,,4844776284,26617165,1448035,49043,Summit
0500000US49045,"72,698",,,,17979556898,891073714,1448036,49045,Tooele
0500000US49047,"35,620",,,,11609319393,56115801,1448037,49047,Uintah
0500000US49049,"659,399",,,,5190543922,362967850,1448038,49049,Utah
0500000US49051,"34,788",,,,3048452815,79128329,1448039,49051,Wasatch
0500000US49053,"180,279",,,,6287037041,7781671,1448040,49053,Washington
0500000US49055,"2,486",,,,6374011495,15049641,1448041,49055,Wayne
0500000US49057,"262,223",,,,1492541890,216440007,1448042,49057,Weber
0500000US50001,"37,363",,,,1984788916,107311072,1461757,50001,Addison
0500000US50003,"37,347",,,,1746264292,6898408,1461758,50003,Bennington
0500000US50005,"30,233",,,,1681454163,22351438,1461759,50005,Caledonia
0500000US50007,"168,323",,,,1390433437,217071279,1461760,50007,Chittenden
0500000US50009,"5,920",,,,1715530214,28688490,1461761,50009,Essex
0500000US50011,"49,946",,,,1634178630,150732873,1461762,50011,Franklin
0500000US50013,"7,293",,,,211772078,288966533,1461763,50013,Grand Isle
0500000US50015,"25,945",,,,1194643959,12744800,1461764,50015,Lamoille
0500000US50017,"29,277",,,,1779343340,12005265,1461765,50017,Orange
0500000US50019,"27,393",,,,1798874564,71422469,1461766,50019,Orleans
0500000US50021,"60,572",,,,2410114035,38760900,1461767,50021,Rutland
0500000US50023,"59,807",,,,1779477072,21517931,1461768,50023,Washington
0500000US50025,"45,905",,,,2035623287,32917039,1461769,50025,Windham
0500000US50027,"57,753",,,,2510071977,19366112,1461770,50027,Windsor
0500000US51001,"33,413",,,,1163725929,2229259960,1480091,51001,Accomack
0500000US51003,"112,395",,,,1866014147,14223772,1675170,51003,Albemarle
0500000US51005,"15,223",,,,1156616591,8162741,1673675,51005,Alexandria
0500000US51007,"13,265",,,,920379345,8188217,1497770,51007,Alleghany
0500000US51009,"31,307",,,,1227554631,12898694,1480095,51009,Amelia
0500000US51011,"16,119",,,,865635017,3206454,1497238,51011,Amherst
0500000US51013,"238,643",,,,67332990,273562,1480097,51013,Appomattox
0500000US51015,"77,487",,,,2504708861,9537137,1480098,51015,Arlington
0500000US51017,"4,209",,,,1370626043,14039993,1673638,51017,Augusta
0500000US51019,"79,462",,,,1968660755,42062887,1674818,51019,Bath
0500000US51021,"6,270",,,,926311265,2547191,1494613,51021,Bedford
0500000US51023,"33,596",,,,1401898974,12126225,1674418,51023,Bland
0500000US51025,"15,849",,,,1466538252,8383474,1493961,51025,Botetourt
0500000US51027,"20,355",,,,1302386895,2804450,1497431,51027,Bristol
0500000US51029,"16,824",,,,1501215440,9911855,1501502,51029,Brunswick
0500000US51031,"55,696",,,,1303300984,8894442,1674917,51031,Buchanan
0500000US51033,"30,887",,,,1365863858,24927342,1480107,51033,Buckingham
0500000US51035,"29,155",,,,1229582400,7586185,1480108,51035,Buena Vista
0500000US51036,"6,773",,,,473711548,55274680,1480109,51036,Campbell
0500000US51037,"11,529",,,,1231010116,5809378,1492442,51037,Caroline
0500000US51041,"364,548",,,,1096874571,34967238,1480111,51041,Carroll
0500000US51043,"14,783",,,,455729730,5685740,1690562,51043,Charles City
0500000US51045,"4,892",,,,849770438,2793174,1673664,51045,Charlotte
0500000US51047,"52,552",,,,982089165,9005141,1497831,51047,Charlottesville
0500000US51049,"9,675",,,,770454314,5917833,1494109,51049,Chesapeake
0500000US51051,"14,124",,,,855863023,8079112,1497376,51051,Chesterfield
0500000US51053,"27,947",,,,1305057845,8988308,1690739,51053,Clarke
0500000US51057,"10,599",,,,666494453,74795284,1480118,51057,Colonial Heights
0500000US51059,"1,150,309",,,,1012739503,40071739,1480119,51059,Covington
0500000US51061,"72,972",,,,1678296040,9665551,1480120,51061,Craig
0500000US51063,"15,476",,,,986585628,2190752,1494354,51063,Culpeper
0500000US51065,"27,249",,,,743630407,10747024,1494061,51065,Cumberland
0500000US51067,"54,477",,,,1788671765,54404459,1494434,51067,Danville
0500000US51069,"91,419",,,,1070013828,5860365,1480124,51069,Dickenson
0500000US51071,"16,787",,,,925207102,11232500,1494551,51071,Dinwiddie
0500000US51073,"38,711",,,,564124714,181747503,1480126,51073,Emporia
0500000US51075,"24,727",,,,730451417,21934893,1674271,51075,Essex
0500000US51077,"15,333",,,,1144218746,9792929,1501196,51077,Fairfax
0500000US51079,"20,552",,,,403900921,1680243,1480129,51079,Fairfax
0500000US51081,"11,391",,,,764634552,4086108,1501122,51081,Falls Church
0500000US51083,"34,022",,,,2117913134,30524581,1496705,51083,Fauquier
0500000US51085,"109,979",,,,1211090756,12702538,1480132,51085,Floyd
0500000US51087,"334,389",,,,605278397,28880880,1480133,51087,Fluvanna
0500000US51089,"50,948",,,,990284625,5269785,1502770,51089,Franklin
0500000US51091,"2,232",,,,1075266904,1791758,1673774,51091,Franklin
0500000US51093,"38,606",,,,817620587,122100069,1702378,51093,Frederick
0500000US51095,"78,254",,,,368550683,95239463,1480135,51095,Fredericksburg
0500000US51097,"6,608",,,,816232787,28929275,1480136,51097,Galax
0500000US51099,"26,723",,,,465234037,21087162,1480137,51099,Giles
0500000US51101,"17,810",,,,709424849,31090165,1480138,51101,Gloucester
0500000US51103,"10,919",,,,345261477,254114185,1480139,51103,Goochland
0500000US51105,"22,173",,,,1127622846,4896591,1496538,51105,Grayson
0500000US51107,"420,959",,,,1335755877,14493733,1480141,51107,Greene
0500000US51109,"37,596",,,,1282164640,37822855,1494707,51109,Greensville
0500000US51111,"11,936",,,,1118097708,1743628,1492239,51111,Halifax
0500000US51113,"13,837",,,,830449706,3205612,1494590,51113,Hampton
0500000US51115,"8,533",,,,222508058,430071655,1480145,51115,Hanover
0500000US51117,"30,319",,,,1619544367,139655804,1500747,51117,Harrisonburg
0500000US51119,"10,625",,,,337554148,208310589,1480147,51119,Henrico
0500000US51121,"99,721",,,,1001929082,6282286,1674630,51121,Henry
0500000US51125,"14,775",,,,1219224542,8983980,1500936,51125,Highland
0500000US51127,"22,945",,,,543986299,35598427,1480150,51127,Hopewell
0500000US51131,"12,282",,,,548331037,1511369146,1480151,51131,Isle of Wight
0500000US51133,"11,839",,,,495805446,243886813,1480152,51133,James City
0500000US51135,"15,642",,,,814265583,4297830,1493928,51135,King and Queen
0500000US51137,"36,254",,,,883388069,6487125,1494761,51137,King George
0500000US51139,"23,709",,,,802949683,8369917,1500440,51139,King William
0500000US51141,"17,608",,,,1250846155,7141128,1497999,51141,Lancaster
0500000US51143,"60,501",,,,2509705676,23903849,1480157,51143,Lee
0500000US51145,"30,333",,,,673921283,5444168,1674225,51145,Lexington
0500000US51147,"21,849",,,,906356801,10079281,1492359,51147,Loudoun
0500000US51149,"43,010",,,,687232241,42745198,1480160,51149,Louisa
0500000US51153,"482,204",,,,868309976,30837608,1480161,51153,Lunenburg
0500000US51155,"33,800",,,,828378951,24875979,1501465,51155,Lynchburg
0500000US51157,"7,348",,,,689900922,2142396,1673976,51157,Madison
0500000US51159,"8,923",,,,495925426,64458631,1480164,51159,Manassas
0500000US51161,"96,929",,,,648915079,1762677,1480165,51161,Manassas Park
0500000US51163,"22,650",,,,1545064660,8810379,1480166,51163,Martinsville
0500000US51165,"83,757",,,,2200944584,10646757,1488970,51165,Mathews
0500000US51167,"25,781",,,,1226421378,7549891,1497573,51167,Mecklenburg
0500000US51169,"21,576",,,,1387786258,8105326,1498172,51169,Middlesex
0500000US51171,"44,186",,,,1315919346,9716893,1673918,51171,Montgomery
0500000US51173,"29,800",,,,1169223435,3287728,1500545,51173,Nelson
0500000US51175,"17,996",,,,1551909770,8090234,1480171,51175,New Kent
0500000US51177,"140,032",,,,1039652446,33417517,1480172,51177,Newport News
0500000US51179,"156,927",,,,697237751,28087427,1480173,51179,Norfolk
0500000US51181,"6,561",,,,722475752,81216905,1480174,51181,Northampton
0500000US51183,"10,829",,,,1269679003,6740704,1690257,51183,Northumberland
0500000US51185,"40,429",,,,1343663017,2920222,1497748,51185,Norton
0500000US51187,"40,727",,,,555738442,8583334,1674058,51187,Nottoway
0500000US51191,"53,935",,,,1453483684,12984238,1498359,51191,Orange
0500000US51193,"18,477",,,,593951804,61108785,1480179,51193,Page
0500000US51195,"36,130",,,,1044904721,5256126,1496656,51195,Patrick
0500000US51197,"28,290",,,,1196450502,7232493,1501379,51197,Petersburg
0500000US51199,"70,045",,,,271190280,285635878,1480182,51199,Pittsylvania
0500000US51510,"159,467",,,,38682337,1069028,1498415,51510,Poquoson
0500000US51520,"17,219",,,,33336230,322409,1498416,51520,Portsmouth
0500000US51530,"6,641",,,,16674752,219579,1498417,51530,Powhatan
0500000US51540,"46,553",,,,26534611,46120,1789068,51540,Prince Edward
0500000US51550,"249,422",,,,876598054,32349712,1498558,51550,Prince George
0500000US51570,"18,170",,,,19475360,709877,1498420,51570,Prince William
0500000US51580,"5,737",,,,14163842,521492,1789069,51580,Pulaski
0500000US51590,"42,590",,,,110844523,2341364,1498421,51590,Radford
0500000US51595,"5,766",,,,17881071,165621,1498422,51595,Rappahannock
0500000US51600,"24,146",,,,16162728,84155,1789070,51600,Richmond
0500000US51610,"14,658",,,,5300262,32,1498423,51610,Richmond
0500000US51620,"8,180",,,,21438217,227442,1498424,51620,Roanoke
0500000US51630,"27,982",,,,27066499,178344,1498425,51630,Roanoke
0500000US51640,"6,720",,,,21332077,105290,1498426,51640,Rockbridge
0500000US51650,"137,148",,,,133282615,219667964,1498554,51650,Rockingham
0500000US51660,"51,814",,,,44908386,131080,1498563,51660,Russell
0500000US51670,"23,033",,,,26817673,1228128,1498428,51670,Salem
0500000US51678,"7,320",,,,6473000,67783,1789071,51678,Scott
0500000US51680,"79,009",,,,126848431,1422888,1498429,51680,Shenandoah
0500000US51683,"42,772",,,,25493247,146287,1498430,51683,Smyth
0500000US51685,"17,219",,,,7857548,1609,1498431,51685,Southampton
0500000US51690,"13,485",,,,28374648,135578,1789072,51690,Spotsylvania
0500000US51700,"186,247",,,,178679454,131135058,1498555,51700,Stafford
0500000US51710,"238,005",,,,137981431,111701531,1498557,51710,Staunton
0500000US51720,"3,687",,,,19366113,89335,1498434,51720,Suffolk
0500000US51730,"33,458",,,,58845730,577678,1498435,51730,Surry
0500000US51735,"12,460",,,,39773690,163429842,1498436,51735,Sussex
0500000US51740,"97,915",,,,86248205,34658275,1498556,51740,Tazewell
0500000US51750,"16,070",,,,25061727,858278,1498438,51750,Virginia Beach
0500000US51760,"226,610",,,,155205067,6849165,1789073,51760,Warren
0500000US51770,"100,011",,,,110129436,855753,1498439,51770,Washington
0500000US51775,"25,346",,,,37593968,275156,1789074,51775,Waynesboro
0500000US51790,"25,750",,,,51593819,147694,1789075,51790,Westmoreland
0500000US51800,"94,324",,,,1033819022,77045664,1498560,51800,Williamsburg
0500000US51810,"459,470",,,,633828628,654687365,1498559,51810,Winchester
0500000US51820,"22,196",,,,38771593,364644,1498443,51820,Wise
0500000US51830,"15,425",,,,23149770,416905,1789076,51830,Wythe
0500000US51840,"28,120",,,,23809500,54462,1789077,51840,York
0500000US53001,"20,613",,,,4985698856,12464425,1531601,53001,Adams
0500000US53003,"22,285",,,,1647427905,11291731,1533502,53003,Asotin
0500000US53005,"206,873",,,,4403309851,154293639,1513302,53005,Benton
0500000US53007,"79,074",,,,7565814941,189653434,1531932,53007,Chelan
0500000US53009,"77,155",,,,4503412739,2409309960,1531341,53009,Clallam
0500000US53011,"503,311",,,,1627792396,70200672,1531820,53011,Clark
0500000US53013,"3,952",,,,2249624779,12561759,1513273,53013,Columbia
0500000US53015,"110,730",,,,2955587567,65453464,1529156,53015,Cowlitz
0500000US53017,"42,938",,,,4711819965,76557106,1531818,53017,Douglas
0500000US53019,"7,178",,,,5706368585,140294391,1531821,53019,Ferry
0500000US53021,"96,749",,,,3215718486,60508754,1531822,53021,Franklin
0500000US53023,"2,286",,,,1841054897,19294817,1533500,53023,Garfield
0500000US53025,"99,123",,,,6940003416,289811930,1531924,53025,Grant
0500000US53027,"75,636",,,,4924794342,834310602,1531823,53027,Grays Harbor
0500000US53029,"86,857",,,,539943912,799920796,1513272,53029,Island
0500000US53031,"32,977",,,,4671633827,994992501,1531936,53031,Jefferson
0500000US53033,"2,269,675",,,,5479337396,496938967,1531933,53033,King
0500000US53035,"275,611",,,,1023308791,442187072,1529223,53035,Kitsap
0500000US53037,"44,337",,,,5949926850,92486168,1531926,53037,Kittitas
0500000US53039,"22,735",,,,4847515939,84930636,1529219,53039,Klickitat
0500000US53041,"82,149",,,,6223175362,86929744,1531927,53041,Lewis
0500000US53043,"10,876",,,,5984421204,75265950,1514052,53043,Lincoln
0500000US53045,"65,726",,,,2485218918,236969801,1529221,53045,Mason
0500000US53047,"42,104",,,,13639402439,120409385,1531928,53047,Okanogan
0500000US53049,"23,365",,,,2418037245,758680651,1513274,53049,Pacific
0500000US53051,"13,401",,,,3626617235,65406812,1529157,53051,Pend Oreille
0500000US53053,"921,130",,,,4320001331,356119653,1529159,53053,Pierce
0500000US53055,"17,788",,,,450432205,1157478544,1531931,53055,San Juan
0500000US53057,"129,523",,,,4481338199,483760601,1531402,53057,Skagit
0500000US53059,"12,036",,,,4294897557,73323243,1529220,53059,Skamania
0500000US53061,"827,957",,,,5404065563,282905322,1529222,53061,Snohomish
0500000US53063,"539,339",,,,4569318495,43407953,1529225,53063,Spokane
0500000US53065,"46,445",,,,6415657826,162941995,1531930,53065,Stevens
0500000US53067,"294,793",,,,1871256793,133627810,1529226,53067,Thurston
0500000US53069,"4,422",,,,680976231,61568965,1513275,53069,Wahkiakum
0500000US53071,"62,584",,,,3289370358,74932288,1531819,53071,Walla Walla
0500000US53073,"226,847",,,,5459483486,1028111662,1529224,53073,Whatcom
0500000US53075,"47,973",,,,5592463291,48246698,1533501,53075,Whitman
0500000US53077,"256,728",,,,11122734368,41188783,1531929,53077,Yakima
0500000US54001,"15,465",,,,883338376,4639586,1696996,54001,Barbour
0500000US54003,"122,076",,,,831767529,1060958,1550008,54003,Berkeley
0500000US54005,"21,809",,,,1298967362,4305989,1550009,54005,Boone
0500000US54007,"12,447",,,,1322796522,14344826,1550010,54007,Braxton
0500000US54009,"22,559",,,,231015795,8732461,1558262,54009,Brooke
0500000US54011,"94,350",,,,727845449,18114546,1550012,54011,Cabell
0500000US54013,"6,229",,,,723253605,3703371,1696945,54013,Calhoun
0500000US54015,"8,051",,,,885617417,4862288,1550014,54015,Clay
0500000US54017,"7,808",,,,828078406,1950541,1689476,54017,Doddridge
0500000US54019,"40,488",,,,1713569362,17443841,1560095,54019,Fayette
0500000US54021,"7,408",,,,876717629,4082112,1689673,54021,Gilmer
0500000US54023,"10,976",,,,1236387822,7546060,1697238,54023,Grant
0500000US54025,"32,977",,,,2641303514,12164256,1557518,54025,Greenbrier
0500000US54027,"23,093",,,,1658633561,10902927,1718644,54027,Hampshire
0500000US54029,"29,095",,,,213958963,13877476,1560574,54029,Hancock
0500000US54031,"14,299",,,,1508190150,5624064,1718557,54031,Hardy
0500000US54033,"65,921",,,,1077456355,1318839,1718426,54033,Harrison
0500000US54035,"27,791",,,,1202685109,18828941,1559963,54035,Jackson
0500000US54037,"57,701",,,,542072983,6150170,1550025,54037,Jefferson
0500000US54039,"180,745",,,,2335256702,24015465,1550026,54039,Kanawha
0500000US54041,"17,033",,,,1002143596,7036534,1550027,54041,Lewis
0500000US54043,"20,463",,,,1132065764,4053564,1550028,54043,Lincoln
0500000US54045,"32,567",,,,1175120719,4748336,1550029,54045,Logan
0500000US54047,"19,111",,,,1381648569,3731571,1689162,54047,Marion
0500000US54049,"56,205",,,,799667746,7160908,1718173,54049,Marshall
0500000US54051,"30,591",,,,791063472,17411505,1717539,54051,Mason
0500000US54053,"25,453",,,,1115683500,36124377,1560254,54053,McDowell
0500000US54055,"59,664",,,,1085106062,4442450,1557645,54055,Mercer
0500000US54057,"26,938",,,,849209714,3466312,1717890,54057,Mineral
0500000US54059,"23,568",,,,1095926646,2177833,1550036,54059,Mingo
0500000US54061,"105,822",,,,932632921,14991505,1550037,54061,Monongalia
0500000US54063,"12,376",,,,1224426771,2297599,1557702,54063,Monroe
0500000US54065,"17,063",,,,593295507,1401571,1557950,54065,Morgan
0500000US54067,"24,604",,,,1675324341,19580622,1550040,54067,Nicholas
0500000US54069,"42,425",,,,274098976,8274294,1717163,54069,Ohio
0500000US54071,"6,143",,,,1802760298,5428393,1550042,54071,Pendleton
0500000US54073,"7,653",,,,337007574,11468023,1678557,54073,Pleasants
0500000US54075,"7,869",,,,2435206742,4094092,1550044,54075,Pocahontas
0500000US54077,"34,216",,,,1680420300,6668159,1558642,54077,Preston
0500000US54079,"57,440",,,,895303696,12225557,1550046,54079,Putnam
0500000US54081,"74,591",,,,1567871999,10328839,1550047,54081,Raleigh
0500000US54083,"27,932",,,,2692810850,667359,1550048,54083,Randolph
0500000US54085,"8,444",,,,1170648850,4424612,1689049,54085,Ritchie
0500000US54087,"14,028",,,,1252422354,404682,1550050,54087,Roane
0500000US54089,"11,959",,,,933930185,18478164,1557805,54089,Summers
0500000US54091,"16,705",,,,447475053,7532835,1689856,54091,Taylor
0500000US54093,"6,762",,,,1085320044,5303786,1689423,54093,Tucker
0500000US54095,"8,313",,,,663818560,11382160,1678706,54095,Tyler
