city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Afonikha,59.9650,39.9650,Russia,RU,Vologodskaya Oblast’,,1223,1223
Stukovo,53.2128,83.3378,Russia,RU,Altayskiy Kray,,1222,1222
Zorino,51.1737,36.3593,Russia,RU,Kurskaya Oblast’,,1222,1222
Raspopinskaya,49.4050,42.8700,Russia,RU,Volgogradskaya Oblast’,,1219,1219
Voznesenka,55.7994,57.9383,Russia,RU,Bashkortostan,,1217,1217
Bitantsy,60.9167,132.1500,Russia,RU,Sakha (Yakutiya),,1216,1216
Morzokh,43.5686,43.8403,Russia,RU,Kabardino-Balkariya,,1215,1215
Kraynovka,43.9763,47.3765,Russia,RU,Dagestan,,1213,1213
Markovo,57.0164,40.5050,Russia,RU,Ivanovskaya Oblast’,,1213,1213
Krasnyy Yar,56.1463,74.6174,Russia,RU,Omskaya Oblast’,,1213,1213
Kubiyazy,56.1039,56.7425,Russia,RU,Bashkortostan,,1212,1212
Staraya Veduga,51.8117,38.4937,Russia,RU,Voronezhskaya Oblast’,,1211,1211
Yubileynyy,54.7665,36.2828,Russia,RU,Kaluzhskaya Oblast’,,1210,1210
Algatuy,54.3942,100.1939,Russia,RU,Irkutskaya Oblast’,,1210,1210
Ulyap,45.0608,39.9475,Russia,RU,Adygeya,,1209,1209
Kostin Log,52.6644,82.0300,Russia,RU,Altayskiy Kray,,1209,1209
Peniki,59.9175,29.6419,Russia,RU,Leningradskaya Oblast’,,1207,1207
Peschanoye,54.2243,62.0989,Russia,RU,Chelyabinskaya Oblast’,,1207,1207
Tashir,50.9850,105.8139,Russia,RU,Buryatiya,,1206,1206
Oshtinskiy Pogost,60.8525,35.5633,Russia,RU,Vologodskaya Oblast’,,1204,1204
Zagustay,51.9769,110.7294,Russia,RU,Buryatiya,,1199,1199
Russkiy Yurmash,54.7072,56.2472,Russia,RU,Bashkortostan,,1198,1198
Leushi,59.6228,65.7511,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,1197,1197
Sorochiy Log,53.5761,84.1533,Russia,RU,Altayskiy Kray,,1195,1195
Novopoltavskoye,43.6919,43.9694,Russia,RU,Kabardino-Balkariya,,1194,1194
Shitkhala,43.5522,43.7950,Russia,RU,Kabardino-Balkariya,,1192,1192
Zarechnyy,57.4694,42.2844,Russia,RU,Ivanovskaya Oblast’,,1192,1192
Stegalovka,52.4136,38.3111,Russia,RU,Lipetskaya Oblast’,,1192,1192
Nugush,53.0440,56.4454,Russia,RU,Bashkortostan,,1190,1190
Belenikhino,50.9400,36.6267,Russia,RU,Belgorodskaya Oblast’,,1183,1183
Mirnoye,45.2847,43.6869,Russia,RU,Stavropol’skiy Kray,,1183,1183
Ababkovo,56.0272,43.1564,Russia,RU,Nizhegorodskaya Oblast’,,1181,1181
Aitovo,53.5272,54.2069,Russia,RU,Bashkortostan,,1176,1176
Yel’digino,56.1158,37.8067,Russia,RU,Moskovskaya Oblast’,,1172,1172
Khotoch,42.4057,46.9566,Russia,RU,Dagestan,,1172,1172
Novomikhaylovskiy,53.9011,54.1364,Russia,RU,Bashkortostan,,1172,1172
Rozovka,44.4450,43.1333,Russia,RU,Stavropol’skiy Kray,,1172,1172
Khindakh,42.4057,46.9566,Russia,RU,Dagestan,,1170,1170
Shibertuy,50.7981,107.8717,Russia,RU,Buryatiya,,1167,1167
Dobrovol’noye,45.5944,42.4019,Russia,RU,Stavropol’skiy Kray,,1167,1167
Zaledeyevo,58.6719,98.8086,Russia,RU,Krasnoyarskiy Kray,,1167,1167
Yedrovo,57.9175,33.6161,Russia,RU,Novgorodskaya Oblast’,,1166,1166
Vysokoye,59.6508,39.8881,Russia,RU,Vologodskaya Oblast’,,1165,1165
Romanovka,53.2147,112.7800,Russia,RU,Buryatiya,,1164,1164
Turag,41.8603,47.9740,Russia,RU,Dagestan,,1164,1164
Bol’shoye Uro,53.5439,109.8428,Russia,RU,Buryatiya,,1160,1160
Novikovo,52.6222,85.9639,Russia,RU,Altayskiy Kray,,1157,1157
Nezhegol,50.4298,37.0167,Russia,RU,Belgorodskaya Oblast’,,1156,1156
Afanasyevka,50.7859,38.5998,Russia,RU,Belgorodskaya Oblast’,,1156,1156
Tugozvonovo,52.0731,82.6003,Russia,RU,Altayskiy Kray,,1156,1156
Ogorodtakh,62.4439,130.1306,Russia,RU,Sakha (Yakutiya),,1156,1156
Golubino,50.8257,37.7788,Russia,RU,Belgorodskaya Oblast’,,1154,1154
Vasilchuki,52.2722,78.9511,Russia,RU,Altayskiy Kray,,1154,1154
Evoron,51.3917,136.3367,Russia,RU,Khabarovskiy Kray,,1153,1153
Chërkëkh,62.1861,133.2292,Russia,RU,Sakha (Yakutiya),,1152,1152
Yelizavetinka,51.7722,59.7335,Russia,RU,Orenburgskaya Oblast’,,1149,1149
Verkh-Anuyskoye,52.2078,84.5922,Russia,RU,Altayskiy Kray,,1148,1148
Uryung-Khaya,72.8119,113.2322,Russia,RU,Sakha (Yakutiya),,1147,1147
Belsk,52.8711,103.0780,Russia,RU,Irkutskaya Oblast’,,1144,1144
Novaya Balkariya,43.6517,44.1758,Russia,RU,Kabardino-Balkariya,,1142,1142
Perlëvka,51.8497,38.8550,Russia,RU,Voronezhskaya Oblast’,,1139,1139
Zhemchug,51.6889,102.4586,Russia,RU,Buryatiya,,1138,1138
Porechye,55.7142,35.5467,Russia,RU,Moskovskaya Oblast’,,1138,1138
Terskol,43.2478,42.5197,Russia,RU,Kabardino-Balkariya,,1138,1138
Cherbi,51.9000,94.6000,Russia,RU,Tyva,,1136,1136
Baykibashevo,55.8072,56.5775,Russia,RU,Bashkortostan,,1133,1133
Tatil,41.9879,47.9951,Russia,RU,Dagestan,,1132,1132
Staryy Studenets,54.8821,48.2613,Russia,RU,Tatarstan,,1132,1132
Ushaki,59.4772,30.9986,Russia,RU,Leningradskaya Oblast’,,1130,1130
Mayskoye,52.2725,50.0339,Russia,RU,Samarskaya Oblast’,,1128,1128
Zhuravlevo,54.7844,85.0625,Russia,RU,Kemerovskaya Oblast’,,1127,1127
Verkhniy Fiagdon,42.8333,44.3000,Russia,RU,North Ossetia,,1124,1124
Kamyshovka,48.5509,134.6062,Russia,RU,Yevreyskaya Avtonomnaya Oblast’,,1123,1123
Verkhoyansk,67.5500,133.3833,Russia,RU,Sakha (Yakutiya),,1122,1122
Lipovka,51.5493,47.4043,Russia,RU,Saratovskaya Oblast’,,1122,1122
Karamaly-Gubeyevo,54.3511,54.0581,Russia,RU,Bashkortostan,,1120,1120
Bazhenovo,53.9750,53.9014,Russia,RU,Bashkortostan,,1120,1120
Tazlarovo,52.1492,56.6814,Russia,RU,Bashkortostan,,1119,1119
Chernolesovskiy,54.8586,55.8172,Russia,RU,Bashkortostan,,1118,1118
Kashary,52.4667,38.9500,Russia,RU,Lipetskaya Oblast’,,1118,1118
Mozhayka,52.4119,110.7853,Russia,RU,Buryatiya,,1117,1117
Dzherokay,44.9933,40.3113,Russia,RU,Adygeya,,1116,1116
Vysotsk,60.6167,28.5667,Russia,RU,Leningradskaya Oblast’,,1115,1115
Andreyevka,54.1478,48.8406,Russia,RU,Ul’yanovskaya Oblast’,,1115,1115
Sosnovka,54.1017,46.6433,Russia,RU,Ul’yanovskaya Oblast’,,1113,1113
Chesmenka,51.2903,40.1703,Russia,RU,Voronezhskaya Oblast’,,1112,1112
Shabur,51.4681,108.3117,Russia,RU,Buryatiya,,1112,1112
Yasnoye,50.6381,142.7133,Russia,RU,Sakhalinskaya Oblast’,,1111,1111
Vasil’yevskoye,56.9317,41.6639,Russia,RU,Ivanovskaya Oblast’,,1110,1110
Shemi,51.1597,91.2922,Russia,RU,Tyva,,1110,1110
Irib,42.1614,46.8183,Russia,RU,Dagestan,,1106,1106
Orada Chugli,42.4939,47.2236,Russia,RU,Dagestan,,1105,1105
Novyye Kiyeshki,54.3378,56.4306,Russia,RU,Bashkortostan,,1105,1105
Gusevo,53.2678,58.7375,Russia,RU,Bashkortostan,,1102,1102
Ivanovka,55.1315,75.2151,Russia,RU,Omskaya Oblast’,,1101,1101
Novoyarki,53.5955,80.8745,Russia,RU,Altayskiy Kray,,1100,1100
Otyassy,53.2389,41.6500,Russia,RU,Tambovskaya Oblast’,,1099,1099
Poldnëvoye,45.8530,47.9560,Russia,RU,Astrakhanskaya Oblast’,,1097,1097
Staryy Kurdym,56.2519,55.4867,Russia,RU,Bashkortostan,,1095,1095
Bratki,51.5899,41.4849,Russia,RU,Voronezhskaya Oblast’,,1095,1095
Bayki,55.8417,56.8144,Russia,RU,Bashkortostan,,1095,1095
Dyrestuy,50.6581,106.0695,Russia,RU,Buryatiya,,1095,1095
Novonagayevo,55.9222,54.2439,Russia,RU,Bashkortostan,,1093,1093
Kakhib,42.4292,46.5987,Russia,RU,Dagestan,,1092,1092
Chumikan,54.7000,135.3000,Russia,RU,Khabarovskiy Kray,,1091,1091
Pushkino,52.3275,40.3656,Russia,RU,Lipetskaya Oblast’,,1091,1091
Tidib,42.3911,46.5771,Russia,RU,Dagestan,,1090,1090
Klyuchi,56.3000,160.8500,Russia,RU,Kamchatskiy Kray,,1089,1089
Bayangol,50.6994,103.4714,Russia,RU,Buryatiya,,1087,1087
Khotmyzhsk,50.5917,35.8706,Russia,RU,Belgorodskaya Oblast’,,1086,1086
Bakhilovo,53.4017,49.6322,Russia,RU,Samarskaya Oblast’,,1086,1086
Panteleymonovka,45.6375,133.5917,Russia,RU,Primorskiy Kray,,1086,1086
Gafurovo,54.5250,53.6961,Russia,RU,Bashkortostan,,1083,1083
Yelan,50.5400,107.3333,Russia,RU,Buryatiya,,1082,1082
Vasilyevka,52.9936,49.3260,Russia,RU,Samarskaya Oblast’,,1082,1082
Kuterem,55.9919,54.5197,Russia,RU,Bashkortostan,,1081,1081
Kepteni,62.7833,130.7500,Russia,RU,Sakha (Yakutiya),,1081,1081
Nagornoye,43.4171,45.1803,Russia,RU,Chechnya,,1081,1081
Batlaich,42.5545,46.7537,Russia,RU,Dagestan,,1081,1081
Syrostan,55.0633,59.9003,Russia,RU,Chelyabinskaya Oblast’,,1079,1079
Khoredzh,41.7481,47.8669,Russia,RU,Dagestan,,1079,1079
Voronok,52.3625,32.6711,Russia,RU,Bryanskaya Oblast’,,1076,1076
Kuptsovo,50.3169,45.0036,Russia,RU,Volgogradskaya Oblast’,,1075,1075
Bryansk,52.0261,106.8483,Russia,RU,Buryatiya,,1075,1075
Tarasovo,56.2534,54.1116,Russia,RU,Udmurtiya,,1075,1075
Kokhanovskoye,43.8369,46.9708,Russia,RU,Dagestan,,1071,1071
Tyumenyak,54.6836,53.7947,Russia,RU,Bashkortostan,,1070,1070
Verkhososna,50.7266,38.2372,Russia,RU,Belgorodskaya Oblast’,,1069,1069
Bzhedugkhabl,44.9767,39.7069,Russia,RU,Adygeya,,1068,1068
Ilchimbetovo,54.6389,53.5744,Russia,RU,Bashkortostan,,1067,1067
Ablayevo,54.9745,54.8370,Russia,RU,Bashkortostan,,1067,1067
Mirnyy,54.6983,54.8722,Russia,RU,Bashkortostan,,1067,1067
Okino-Klyuchi,50.5989,107.1033,Russia,RU,Buryatiya,,1066,1066
Staroye Sindrovo,54.4200,44.1100,Russia,RU,Mordoviya,,1066,1066
Akutikha,52.4339,84.4744,Russia,RU,Altayskiy Kray,,1063,1063
Ulyun,53.8272,109.9103,Russia,RU,Buryatiya,,1061,1061
Berëzovka,51.1808,45.9169,Russia,RU,Saratovskaya Oblast’,,1060,1060
Abram-Tyube,44.3058,45.2717,Russia,RU,Stavropol’skiy Kray,,1059,1059
Marushka,52.8764,85.4970,Russia,RU,Altayskiy Kray,,1059,1059
Ust’-Egita,52.3336,110.6114,Russia,RU,Buryatiya,,1058,1058
Nizhnesikiyazovo,56.1214,55.9003,Russia,RU,Bashkortostan,,1058,1058
Pshicho,45.0618,40.1764,Russia,RU,Adygeya,,1057,1057
Sovetskoye,43.5982,46.6955,Russia,RU,Dagestan,,1057,1057
Burkikhan,41.8078,47.5375,Russia,RU,Dagestan,,1056,1056
Shumash,54.6675,39.8133,Russia,RU,Ryazanskaya Oblast’,,1056,1056
Komsomol’skoye,50.7792,47.0444,Russia,RU,Saratovskaya Oblast’,,1056,1056
Kosoy Brod,56.4792,60.3275,Russia,RU,Sverdlovskaya Oblast’,,1055,1055
Levaya Rossosh’,51.3339,39.4017,Russia,RU,Voronezhskaya Oblast’,,1054,1054
Suyerskoye,56.2540,66.0300,Russia,RU,Tyumenskaya Oblast’,,1053,1053
Ulekchin,50.4775,104.2869,Russia,RU,Buryatiya,,1052,1052
Novo-Nikol’skoye,56.5667,37.5333,Russia,RU,Moskovskaya Oblast’,,1048,1048
Belozerye,54.3325,47.1678,Russia,RU,Ul’yanovskaya Oblast’,,1040,1040
Stan-Bekhtemir,52.6067,85.6261,Russia,RU,Altayskiy Kray,,1038,1038
Bezengi,43.2128,43.2794,Russia,RU,Kabardino-Balkariya,,1038,1038
Pervomayskoye,55.0793,47.3726,Russia,RU,Chuvashiya,,1037,1037
Kabykhabl’,45.0430,40.1784,Russia,RU,Adygeya,,1035,1035
Novomikhaylovka,53.2529,91.5673,Russia,RU,Khakasiya,,1034,1034
Gruzskoye,50.5080,35.9740,Russia,RU,Belgorodskaya Oblast’,,1033,1033
Dzhalykovo,45.6083,47.4336,Russia,RU,Kalmykiya,,1032,1032
Zavety Il’icha,51.3531,46.4289,Russia,RU,Saratovskaya Oblast’,,1032,1032
Shchuch’ye,50.9381,39.7386,Russia,RU,Voronezhskaya Oblast’,,1029,1029
Klimovo,55.3606,47.2219,Russia,RU,Chuvashiya,,1029,1029
Dëmskiy,53.5381,54.4550,Russia,RU,Bashkortostan,,1028,1028
Staryy Togul,53.4292,85.9006,Russia,RU,Altayskiy Kray,,1026,1026
Semënovka,50.4867,45.3203,Russia,RU,Volgogradskaya Oblast’,,1023,1023
Melensk,52.6333,32.9294,Russia,RU,Bryanskaya Oblast’,,1021,1021
Rovdino,61.6867,42.5414,Russia,RU,Arkhangel’skaya Oblast’,,1021,1021
Shumyatino,54.9946,36.3462,Russia,RU,Kaluzhskaya Oblast’,,1021,1021
Ureno-Karlinskoye,54.2938,47.2526,Russia,RU,Ul’yanovskaya Oblast’,,1020,1020
Khasanay,43.6303,46.7104,Russia,RU,Dagestan,,1017,1017
Dede-Ichetuy,50.7333,105.4333,Russia,RU,Buryatiya,,1015,1015
Kidysh,54.1499,60.0895,Russia,RU,Chelyabinskaya Oblast’,,1014,1014
Alekseyevka,53.5522,61.4583,Russia,RU,Chelyabinskaya Oblast’,,1013,1013
Beloozërsk,50.6536,105.7158,Russia,RU,Buryatiya,,1011,1011
Natal’ino,55.5311,42.5194,Russia,RU,Nizhegorodskaya Oblast’,,1010,1010
Abalak,58.1297,68.5975,Russia,RU,Tyumenskaya Oblast’,,1009,1009
Yerakhtur,54.7047,41.1356,Russia,RU,Ryazanskaya Oblast’,,1008,1008
Saidkent,41.7000,48.1136,Russia,RU,Dagestan,,1007,1007
Yumashevo,52.5053,57.9436,Russia,RU,Bashkortostan,,1006,1006
Podlopatki,50.9181,107.0967,Russia,RU,Buryatiya,,1006,1006
Kyrlyk,50.8053,84.9447,Russia,RU,Altay,,1006,1006
Apsua,44.4500,41.7936,Russia,RU,Karachayevo-Cherkesiya,,1006,1006
Kalinniki,55.2431,55.7469,Russia,RU,Bashkortostan,,1005,1005
Komarikha,51.9242,82.7169,Russia,RU,Altayskiy Kray,,1002,1002
Yuryevo,55.1514,74.2029,Russia,RU,Omskaya Oblast’,,1002,1002
Oktyabr’skiy,57.7446,41.0019,Russia,RU,Kostromskaya Oblast’,minor,,
Gorod Maykop,44.6090,40.1004,Russia,RU,Adygeya,minor,,
Kavkazskaya,45.4453,40.6765,Russia,RU,Krasnodarskiy Kray,minor,,
Dinskaya,45.2152,39.2265,Russia,RU,Krasnodarskiy Kray,minor,,
Karata,42.5833,46.3500,Russia,RU,Dagestan,minor,,
Ust’-Labinsk,45.2178,39.6894,Russia,RU,Krasnodarskiy Kray,minor,,
Krasnoarmeyskaya,45.3661,38.2117,Russia,RU,Krasnodarskiy Kray,minor,,
Severskaya,44.8541,38.6769,Russia,RU,Krasnodarskiy Kray,minor,,
Tbilisskaya,45.3633,40.1900,Russia,RU,Krasnodarskiy Kray,minor,,
Gorod Shebekino,50.4167,36.9167,Russia,RU,Belgorodskaya Oblast’,minor,,
Novokubansk,45.1000,41.0500,Russia,RU,Krasnodarskiy Kray,minor,,
Leningradskaya,46.3214,39.3877,Russia,RU,Krasnodarskiy Kray,minor,,
Kanevskaya,46.0849,38.9596,Russia,RU,Krasnodarskiy Kray,minor,,
Pokrovskoye,47.4164,38.8989,Russia,RU,Rostovskaya Oblast’,minor,,
Starominskaya,46.5300,39.0497,Russia,RU,Krasnodarskiy Kray,minor,,
Giaginskaya,44.8621,40.0720,Russia,RU,Adygeya,minor,,
Pavlovskaya,46.1377,39.7832,Russia,RU,Krasnodarskiy Kray,minor,,
Uspenskoye,44.8311,41.3927,Russia,RU,Krasnodarskiy Kray,minor,,
Bagayevskaya,47.3241,40.3879,Russia,RU,Rostovskaya Oblast’,minor,,
Kamenolomni,47.6685,40.2051,Russia,RU,Rostovskaya Oblast’,minor,,
Vyselki,45.5813,39.6641,Russia,RU,Krasnodarskiy Kray,minor,,
Kalininskaya,45.4844,38.6622,Russia,RU,Krasnodarskiy Kray,minor,,
Bryukhovetskaya,45.8060,38.9996,Russia,RU,Krasnodarskiy Kray,minor,,
Staroshcherbinovskaya,46.6311,38.6742,Russia,RU,Krasnodarskiy Kray,minor,,
Ust’-Donetskiy,47.6419,40.8718,Russia,RU,Rostovskaya Oblast’,minor,,
Kushchëvskaya,46.5599,39.6321,Russia,RU,Krasnodarskiy Kray,minor,,
Krylovskaya,46.3194,39.9711,Russia,RU,Krasnodarskiy Kray,minor,,
Otradnaya,44.3933,41.5206,Russia,RU,Krasnodarskiy Kray,minor,,
Matveyev Kurgan,47.5645,38.8695,Russia,RU,Rostovskaya Oblast’,minor,,
Romanovskaya,47.5426,42.0285,Russia,RU,Rostovskaya Oblast’,minor,,
Yegorlykskaya,46.5656,40.6562,Russia,RU,Rostovskaya Oblast’,minor,,
Kagal’nitskaya,46.8806,40.1466,Russia,RU,Rostovskaya Oblast’,minor,,
Belaya Glina,46.0780,40.8665,Russia,RU,Krasnodarskiy Kray,minor,,
Zubova Polyana,54.0771,42.8372,Russia,RU,Mordoviya,minor,,
Novopokrovskaya,45.9514,40.7006,Russia,RU,Krasnodarskiy Kray,minor,,
Vesëlyy,47.0934,40.7422,Russia,RU,Rostovskaya Oblast’,minor,,
Mostovskoy,44.4122,40.7936,Russia,RU,Krasnodarskiy Kray,minor,,
Bol’shaya Martynovka,47.2742,41.6668,Russia,RU,Rostovskaya Oblast’,minor,,
Roven’ki,49.9223,38.8914,Russia,RU,Belgorodskaya Oblast’,minor,,
Igra,57.5549,53.0544,Russia,RU,Udmurtiya,minor,,
Kantemirovka,49.7089,39.8592,Russia,RU,Voronezhskaya Oblast’,minor,,
Tul’skiy,44.5136,40.1789,Russia,RU,Adygeya,minor,,
Tselina,46.5338,41.0328,Russia,RU,Rostovskaya Oblast’,minor,,
Vorob’yëvka,50.6481,40.9503,Russia,RU,Voronezhskaya Oblast’,minor,,
Rodionovo-Nesvetayskaya,47.6103,39.7121,Russia,RU,Rostovskaya Oblast’,minor,,
Kashkhatau,43.3169,43.6077,Russia,RU,Kabardino-Balkariya,minor,,
Balezino,57.9787,53.0138,Russia,RU,Udmurtiya,minor,,
Chertkovo,49.3845,40.1472,Russia,RU,Rostovskaya Oblast’,minor,,
Chikola,43.1915,43.9183,Russia,RU,North Ossetia,minor,,
Sovetskoye,46.7219,42.1464,Russia,RU,Rostovskaya Oblast’,minor,,
Veshenskaya,49.6352,41.7245,Russia,RU,Rostovskaya Oblast’,minor,,
Tarasovskiy,48.7273,40.3627,Russia,RU,Rostovskaya Oblast’,minor,,
Kez,57.8957,53.7132,Russia,RU,Udmurtiya,minor,,
Oblivskaya,48.5362,42.5014,Russia,RU,Rostovskaya Oblast’,minor,,
Zvony,56.6241,28.8160,Russia,RU,Pskovskaya Oblast’,minor,,
Bolgatovo,56.8031,28.9488,Russia,RU,Pskovskaya Oblast’,minor,,
Varygino,56.7627,28.5350,Russia,RU,Pskovskaya Oblast’,minor,,
Petrovskoye,56.6975,28.6450,Russia,RU,Pskovskaya Oblast’,minor,,
Matyushkino,56.8632,28.6251,Russia,RU,Pskovskaya Oblast’,minor,,
Makushino,56.6880,28.4721,Russia,RU,Pskovskaya Oblast’,minor,,
Norkino,56.6682,29.0286,Russia,RU,Pskovskaya Oblast’,minor,,
Glubokoye,56.6089,29.0207,Russia,RU,Pskovskaya Oblast’,minor,,
Laptëvo,56.7426,28.8344,Russia,RU,Pskovskaya Oblast’,minor,,
Velye,56.9692,28.5819,Russia,RU,Pskovskaya Oblast’,minor,,
Polyane,56.8809,28.8849,Russia,RU,Pskovskaya Oblast’,minor,,
Kashary,49.0400,41.0056,Russia,RU,Rostovskaya Oblast’,minor,,
Bokovskaya,49.2290,41.8306,Russia,RU,Rostovskaya Oblast’,minor,,
Kazanskaya,49.7956,41.1395,Russia,RU,Rostovskaya Oblast’,minor,,
Zimovniki,47.1474,42.4721,Russia,RU,Rostovskaya Oblast’,minor,,
Milyutinskaya,48.6279,41.6679,Russia,RU,Rostovskaya Oblast’,minor,,
Osyno,56.1505,28.6758,Russia,RU,Pskovskaya Oblast’,minor,,
Glembochino,56.1876,28.3785,Russia,RU,Pskovskaya Oblast’,minor,,
Mostishche,56.2912,28.7642,Russia,RU,Pskovskaya Oblast’,minor,,
Idritsa,56.3316,28.8988,Russia,RU,Pskovskaya Oblast’,minor,,
Cherneya,56.2497,28.5426,Russia,RU,Pskovskaya Oblast’,minor,,
Dedino,56.2446,28.2506,Russia,RU,Pskovskaya Oblast’,minor,,
Dubrovka,56.3910,28.6385,Russia,RU,Pskovskaya Oblast’,minor,,
Tomsino,56.4520,28.5392,Russia,RU,Pskovskaya Oblast’,minor,,
Lukino,56.8593,28.4643,Russia,RU,Pskovskaya Oblast’,minor,,
Kresty,56.7760,28.0908,Russia,RU,Pskovskaya Oblast’,minor,,
Il’inskoye,56.9236,28.5250,Russia,RU,Pskovskaya Oblast’,minor,,
Krasnogorodsk,56.8357,28.2822,Russia,RU,Pskovskaya Oblast’,minor,,
Blyasino,56.9457,28.3062,Russia,RU,Pskovskaya Oblast’,minor,,
Pokrovskoye,56.6897,28.2548,Russia,RU,Pskovskaya Oblast’,minor,,
Remontnoye,46.5631,43.6567,Russia,RU,Rostovskaya Oblast’,minor,,
Sebezhskiy Rayon,56.2500,28.5000,Russia,RU,Pskovskaya Oblast’,minor,,
